term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree.decay,-0.10181440664285765,0.8787840998632368,0.0,0.9077695691670452,0.26607250597988097,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.36161106032065976,0.49893620909508923,0.0,0.4686310239125072,0.43401026364474377,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.10181440664285765,0.8787840998632368,0.0,0.9077695691670452,0.43401026364474377,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.36161106032065976,0.49893620909508923,0.0,0.4686310239125072,0.7079457843841379,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.10181440664285765,0.8787840998632368,0.0,0.9077695691670452,0.7079457843841379,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.36161106032065976,0.49893620909508923,0.0,0.4686310239125072,1.1547819846894583,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.10181440664285765,0.8787840998632368,0.0,0.9077695691670452,1.1547819846894583,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.36161106032065976,0.49893620909508923,0.0,0.4686310239125072,1.8836490894898001,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.10181440664285765,0.8787840998632368,0.0,0.9077695691670452,1.8836490894898001,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.36161106032065976,0.49893620909508923,0.0,0.4686310239125072,3.072557365267447,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.10181440664285765,0.8787840998632368,0.0,0.9077695691670452,3.072557365267447,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.36161106032065976,0.49893620909508923,0.0,0.4686310239125072,5.011872336272722,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.10181440664285765,0.8787840998632368,0.0,0.9077695691670452,5.011872336272722,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree,1.2208137069296758,0.6772558199296934,0.0,0.07151365516110457,0.1,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,1.856585060682174,0.12672161860071782,0.0,1.3049140171111904e-47,0.1,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,1.2208137069296758,0.6772558199296934,0.0,0.07151365516110457,0.16311729092278385,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,1.856585060682174,0.12672161860071782,0.0,1.3049140171111904e-47,0.16311729092278385,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,1.2208137069296758,0.6772558199296934,0.0,0.07151365516110457,0.26607250597988097,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,1.856585060682174,0.12672161860071782,0.0,1.3049140171111904e-47,0.26607250597988097,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,1.2208137069296758,0.6772558199296934,0.0,0.07151365516110457,0.43401026364474377,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,1.856585060682174,0.12672161860071782,0.0,1.3049140171111904e-47,0.43401026364474377,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,1.2208137069296758,0.6772558199296934,0.0,0.07151365516110457,0.7079457843841379,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,1.856585060682174,0.12672161860071782,0.0,1.3049140171111904e-47,0.7079457843841379,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,1.2208137069296758,0.6772558199296934,0.0,0.07151365516110457,1.1547819846894583,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,1.856585060682174,0.12672161860071782,0.0,1.3049140171111904e-47,1.1547819846894583,0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,1.2208137069296758,0.6772558199296934,0.0,0.07151365516110457,1.8836490894898001,0.5,3.0,gwd1.0,TRUE,FALSE
