term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree,59.89844373106735,10.024203399889675,0.0,2.456203715908589e-9,1.1547819846894583,-0.5,10.0,twopath,FALSE,TRUE
edges,-5.696953098785971,0.5783167541903896,0.0,1.0968695209473056e-22,1.1547819846894583,-0.5,10.0,twopath,FALSE,TRUE
gwdegree,19.048893158936213,3.1332883546237187,0.0,1.2958761398751435e-9,1.8836490894898001,-0.5,10.0,twopath,FALSE,TRUE
edges,-10.195331284781114,1.3167652416278748,0.0,1.1722709966649451e-14,1.8836490894898001,-0.5,10.0,twopath,FALSE,TRUE
gwdegree,21.89369895945693,3.6071896485156856,0.0,1.3790659541831283e-9,3.072557365267447,-0.5,10.0,twopath,FALSE,TRUE
edges,-30.05732010179433,4.600147828805202,0.0,7.04801000897889e-11,3.072557365267447,-0.5,10.0,twopath,FALSE,TRUE
gwdegree,105.55709597450833,17.476140782413108,0.0,1.653091285570294e-9,5.011872336272722,-0.5,10.0,twopath,FALSE,TRUE
edges,-200.24956433946076,32.80000426934028,0.0,1.1053025261644663e-9,5.011872336272722,-0.5,10.0,twopath,FALSE,TRUE
gwdegree,1671888.8532858123,NA,NA,NA,0.1,-0.16666666666666669,10.0,twopath,FALSE,TRUE
edges,-2.3794190160785362,0.06799136227796573,0.0,6.120271315295509e-240,0.1,-0.16666666666666669,10.0,twopath,FALSE,TRUE
gwdegree,109401.8851236913,NA,NA,NA,0.16311729092278385,-0.16666666666666669,10.0,twopath,FALSE,TRUE
edges,-2.3981334830840555,0.06998392206367683,0.0,4.158635161560614e-231,0.16311729092278385,-0.16666666666666669,10.0,twopath,FALSE,TRUE
gwdegree,8015.793534964547,23.54091397728768,100.0,0.0,0.26607250597988097,-0.16666666666666669,10.0,twopath,FALSE,TRUE
edges,-2.4329154299699005,0.07198748941769931,0.0,1.8170724278483e-225,0.26607250597988097,-0.16666666666666669,10.0,twopath,FALSE,TRUE
gwdegree,693.0161266470241,243.86547251013712,0.0,0.004504360697361254,0.43401026364474377,-0.16666666666666669,10.0,twopath,FALSE,TRUE
edges,-2.504983017568962,0.10090397285783016,0.0,2.540729136517033e-128,0.43401026364474377,-0.16666666666666669,10.0,twopath,FALSE,TRUE
gwdegree,77.09957309303364,22.63841921752543,0.0,6.652093403411575e-4,0.7079457843841379,-0.16666666666666669,10.0,twopath,FALSE,TRUE
edges,-2.6631816519812954,0.13273125135393926,0.0,3.716789238515948e-86,0.7079457843841379,-0.16666666666666669,10.0,twopath,FALSE,TRUE
gwdegree,13.188570761418772,3.309108123291894,0.0,6.829692814650336e-5,1.1547819846894583,-0.16666666666666669,10.0,twopath,FALSE,TRUE
edges,-3.0592014504707037,0.21802860179153913,0.0,6.902060508445327e-44,1.1547819846894583,-0.16666666666666669,10.0,twopath,FALSE,TRUE
